213.13,247.98,21.92,263.64,20.98,425,10,8,77,URBANO
119.67,226.82,203.26,25.82,177.00,426,26,1,482,URBANO
213.38,89.55,315.35,137.07,188.00,427,4,8,269,URBANO
76.04,127.46,102.98,235.45,185.04,428,2,7,177,URBANO
130.00,7.12,204.94,2.55,304.99,429,34,5,162,URBANO
285.41,115.15,264.41,279.99,33.98,430,19,10,406,URBANO
309.55,162.31,53.36,51.66,0.22,431,33,3,45,URBANO
120.73,162.50,2.48,7.60,82.86,432,34,1,82,URBANO
235.57,143.06,245.57,52.48,216.17,433,6,8,31,RURAL
43.15,244.89,304.29,105.55,54.44,434,10,2,343,URBANO
1.34,178.67,3.84,103.98,200.17,435,24,2,209,URBANO
256.72,297.01,215.42,50.94,253.83,436,33,3,100,URBANO
63.71,230.96,40.95,112.42,305.11,437,22,9,391,RURAL
178.49,231.89,5.27,143.73,12.12,438,22,7,174,RURAL
34.48,16.87,209.71,47.63,249.22,439,12,5,248,URBANO
163.90,45.01,264.53,100.05,274.49,440,26,6,363,RURAL
149.21,266.01,249.04,149.62,320.13,441,29,9,434,URBANO
263.84,26.61,160.77,116.43,219.27,442,19,1,208,RURAL
145.01,129.03,249.10,36.78,232.14,443,28,4,426,RURAL
4.62,5.07,257.40,181.51,5.12,444,20,9,118,URBANO
94.51,114.31,197.23,121.73,245.69,445,28,1,107,RURAL
296.84,282.64,220.82,219.21,9.96,446,6,7,8,URBANO
279.09,52.88,220.19,216.86,324.07,447,32,7,369,URBANO
27.24,141.43,68.32,76.93,258.45,448,12,6,324,URBANO
6.07,323.84,31.07,206.46,145.96,449,4,2,206,RURAL
278.69,58.33,13.78,29.20,74.44,450,25,8,216,URBANO
231.24,29.36,113.87,172.38,30.17,451,32,2,57,URBANO
19.23,154.81,100.17,53.92,320.20,452,18,3,452,RURAL
26.73,127.65,27.10,279.19,298.33,453,35,9,480,URBANO
118.17,94.74,1.69,17.12,257.68,454,15,10,170,URBANO
46.11,2.05,83.07,3.64,75.61,455,12,1,432,URBANO
94.81,109.82,32.39,171.67,73.06,456,9,1,203,URBANO
63.30,104.41,315.90,164.39,316.27,457,6,8,260,URBANO
117.39,88.50,161.58,103.15,0.54,458,35,5,348,URBANO
88.20,268.40,21.53,52.36,156.68,459,30,5,424,RURAL
205.66,305.16,316.30,219.60,221.89,460,10,9,301,RURAL
6.22,85.65,165.53,56.60,57.25,461,22,5,423,URBANO
165.51,168.80,42.52,18.27,245.94,462,3,3,209,RURAL
175.09,24.74,305.44,64.77,17.89,463,1,2,169,RURAL
187.35,192.32,202.38,217.24,179.68,464,6,7,145,RURAL
246.92,102.35,71.30,15.38,32.07,465,0,6,235,URBANO
189.94,240.01,90.43,170.54,225.56,466,9,6,296,URBANO
283.31,41.18,144.64,55.16,15.28,467,14,6,167,RURAL
24.09,243.86,10.08,256.77,219.09,468,14,1,234,URBANO
168.26,203.21,231.52,223.71,178.95,469,33,8,326,RURAL
318.93,190.16,236.91,241.28,73.81,470,9,8,433,URBANO
256.35,137.84,312.18,53.90,110.94,471,32,6,281,RURAL
177.95,23.42,113.73,272.11,240.36,472,15,3,211,RURAL
311.77,56.00,293.59,258.96,289.49,473,2,6,172,RURAL
28.49,197.40,104.10,108.96,63.27,474,18,4,118,RURAL
40.68,319.90,145.08,20.03,12.65,475,20,10,29,URBANO
27.07,290.85,95.60,154.07,121.89,476,33,7,239,RURAL
326.62,62.45,175.97,48.88,294.51,477,8,5,174,RURAL
298.00,202.55,98.47,325.75,199.09,478,18,6,439,URBANO
173.35,175.09,172.73,51.28,58.97,479,17,2,236,RURAL
157.17,100.67,42.22,140.21,230.18,480,28,5,90,URBANO
42.49,310.62,296.87,106.40,92.19,481,19,3,35,RURAL
182.99,73.42,208.95,190.77,141.75,482,18,2,177,URBANO
114.66,148.31,265.88,205.80,320.79,483,28,4,55,URBANO
324.80,4.19,226.03,260.64,174.31,484,18,6,392,URBANO
31.06,78.32,32.04,111.23,75.86,485,12,1,153,RURAL
21.59,184.52,42.15,147.97,246.66,486,11,6,70,URBANO
47.70,279.86,74.93,68.38,141.14,487,28,2,482,URBANO
147.63,19.62,165.60,78.82,279.73,488,3,1,99,RURAL
150.82,109.59,269.20,313.30,77.65,489,21,4,372,RURAL
61.80,5.78,186.91,326.59,85.27,490,1,2,75,RURAL
133.93,22.19,170.28,324.46,171.75,491,5,4,57,URBANO
238.23,203.77,187.55,130.34,262.04,492,30,8,176,URBANO
304.40,219.90,34.21,238.54,179.14,493,20,1,263,RURAL
172.24,321.95,248.85,313.72,151.53,494,13,10,118,RURAL
225.04,292.03,167.65,248.90,280.93,495,6,6,33,RURAL
23.34,26.37,257.66,72.74,231.05,496,35,2,55,RURAL
264.68,22.57,265.26,155.01,122.25,497,14,6,277,URBANO
237.04,122.68,200.89,169.02,169.32,498,2,9,259,URBANO
246.22,231.77,115.48,254.11,306.24,499,19,2,82,URBANO
123.07,120.67,187.32,192.09,144.07,500,2,4,214,URBANO
177.43,247.20,122.93,107.63,116.03,501,9,2,376,RURAL
16.40,11.07,62.55,234.41,32.11,502,0,3,350,URBANO
318.88,322.74,116.57,127.61,303.49,503,28,3,475,RURAL
289.23,317.51,242.48,296.45,217.37,504,3,5,154,RURAL
235.07,318.62,222.95,13.46,100.35,505,28,4,152,URBANO
39.40,221.45,294.33,76.45,67.54,506,17,8,139,URBANO
182.66,64.30,201.27,137.55,56.55,507,12,1,61,URBANO
121.79,158.21,35.59,20.60,53.04,508,35,4,93,RURAL
146.33,152.75,145.56,213.24,262.11,509,22,9,233,URBANO
16.87,178.97,213.67,12.52,104.44,510,7,5,292,RURAL
261.49,223.17,11.76,223.94,70.01,511,0,8,89,URBANO
116.35,53.15,298.09,142.52,300.97,512,22,2,124,RURAL
173.21,199.49,21.01,72.86,192.74,513,14,2,345,RURAL
273.07,143.62,95.52,315.63,260.95,514,2,5,170,RURAL
1.47,160.48,315.00,194.07,204.75,515,16,3,46,URBANO
103.46,106.30,170.99,88.73,25.79,516,28,1,52,RURAL
100.22,152.61,98.32,256.56,137.79,517,22,9,377,URBANO
62.57,74.74,4.35,238.12,309.74,518,6,6,131,URBANO
85.04,241.15,5.39,72.11,144.57,519,10,9,162,RURAL
169.39,15.55,181.92,76.38,151.82,520,13,5,473,URBANO
200.89,186.80,232.95,39.40,89.20,521,17,1,474,URBANO
237.14,190.93,37.42,141.34,211.41,522,20,4,136,URBANO
217.22,160.58,117.52,244.63,147.54,523,24,3,225,URBANO
136.08,18.23,269.11,120.06,257.90,524,15,3,379,URBANO
239.01,226.91,81.45,196.13,170.88,525,13,6,234,RURAL
196.86,327.33,269.10,24.01,310.51,526,9,4,74,RURAL
71.32,244.27,318.16,224.28,44.45,527,9,7,77,RURAL
68.45,65.70,71.75,91.32,78.01,528,3,7,410,RURAL
241.89,126.52,300.48,212.57,34.30,529,32,3,147,RURAL
194.76,271.55,160.86,30.03,180.52,530,34,9,117,RURAL
5.02,159.80,53.06,260.93,180.98,531,3,4,455,RURAL
180.63,145.44,22.10,267.84,188.54,532,13,8,76,RURAL
66.03,192.77,295.40,28.89,59.47,533,6,7,407,RURAL
239.95,146.23,314.28,160.96,183.10,534,34,8,17,RURAL
287.12,130.69,303.60,34.90,299.59,535,7,10,286,URBANO
315.41,245.45,300.79,6.76,131.04,536,4,10,389,RURAL
181.93,19.72,24.70,303.75,111.82,537,32,6,158,URBANO
114.88,70.35,105.62,186.01,140.30,538,5,3,340,URBANO
33.11,74.64,106.37,300.15,58.01,539,0,7,239,URBANO
317.67,257.79,122.92,204.88,247.62,540,14,6,443,RURAL
42.99,309.76,94.89,267.67,288.74,541,32,5,30,RURAL
271.43,133.57,305.38,251.78,168.03,542,23,8,81,RURAL
160.56,117.18,174.81,73.50,129.40,543,33,2,300,RURAL
165.33,282.14,314.42,298.98,235.09,544,9,1,88,RURAL
69.66,75.01,115.24,261.79,61.75,545,5,10,390,URBANO
257.18,243.10,289.24,235.54,35.62,546,32,3,222,RURAL
93.64,197.17,239.22,152.97,44.37,547,33,3,235,RURAL
195.62,315.60,177.69,56.65,39.51,548,18,1,101,RURAL
9.31,124.03,33.08,165.85,248.05,549,20,2,158,RURAL
6.95,222.13,254.44,310.05,133.70,550,17,8,69,URBANO
64.45,248.88,150.69,318.59,239.60,551,12,8,14,URBANO
290.09,117.20,125.59,187.46,29.56,552,34,6,424,URBANO
30.88,310.51,158.89,156.54,285.09,553,3,4,371,RURAL
323.49,47.21,13.98,108.77,87.54,554,3,5,499,URBANO
51.11,315.67,212.44,15.52,213.41,555,19,4,400,URBANO
322.32,199.51,99.65,228.51,172.10,556,14,4,62,URBANO
263.60,138.75,14.55,242.72,157.37,557,29,7,75,RURAL
18.02,275.58,195.49,269.86,64.09,558,22,8,67,URBANO
319.12,113.84,298.49,30.99,253.19,559,17,8,89,RURAL
76.36,148.13,8.89,186.00,63.37,560,17,5,231,URBANO
223.76,32.83,233.67,103.35,104.30,561,22,6,366,RURAL
124.64,256.30,38.28,143.42,154.61,562,5,2,48,RURAL
176.43,23.09,104.34,219.36,273.18,563,8,6,96,URBANO
284.52,136.81,69.38,126.99,194.81,564,3,10,28,URBANO
64.84,84.80,110.62,262.45,249.36,565,0,9,163,URBANO
207.57,74.43,236.98,28.05,259.67,566,7,7,171,RURAL
236.35,73.11,89.66,289.47,278.52,567,10,1,38,RURAL
43.45,200.61,71.77,270.97,80.96,568,29,8,321,RURAL
179.62,142.39,270.14,228.48,160.78,569,30,2,409,RURAL
124.44,217.47,110.20,82.52,118.13,570,18,6,85,URBANO
211.33,213.38,214.73,19.27,253.90,571,32,4,390,RURAL
121.33,185.52,44.68,34.97,181.87,572,2,4,22,RURAL
106.63,17.73,104.98,203.00,156.23,573,24,5,99,URBANO
128.65,325.96,163.75,18.96,268.65,574,35,10,369,RURAL
153.20,74.18,290.43,13.78,60.61,575,6,4,186,URBANO
206.27,180.04,30.48,220.55,298.51,576,23,6,54,URBANO
150.80,72.94,108.94,20.13,101.88,577,32,5,155,RURAL
222.43,192.41,310.21,243.06,308.41,578,21,1,257,URBANO
111.92,195.10,26.79,26.56,89.33,579,9,6,435,RURAL
264.07,87.22,130.38,242.57,62.91,580,34,6,81,RURAL
117.14,308.84,63.27,283.00,139.83,581,27,7,182,URBANO
163.28,110.61,226.73,27.85,152.88,582,35,7,43,URBANO
230.15,307.62,305.78,220.70,303.41,583,29,3,243,RURAL
281.34,108.67,173.97,158.72,99.60,584,20,1,476,URBANO
205.65,178.74,254.80,14.24,77.23,585,23,5,494,RURAL
52.13,135.02,304.85,267.99,5.89,586,15,9,325,URBANO
178.07,252.66,159.13,95.77,58.39,587,19,2,465,RURAL
42.47,143.86,170.10,55.14,305.21,588,13,1,147,URBANO
104.62,202.55,288.30,46.56,232.76,589,31,10,208,RURAL
284.76,267.57,171.46,175.19,156.33,590,32,2,434,URBANO
273.17,102.45,151.91,128.95,264.65,591,2,7,24,URBANO
97.71,203.68,238.77,321.03,48.65,592,29,6,253,URBANO
19.95,66.71,49.89,244.39,146.10,593,11,8,290,URBANO
139.38,148.36,116.09,49.10,243.01,594,14,8,228,URBANO
240.55,152.62,98.85,201.50,120.84,595,20,5,321,RURAL
0.27,169.42,198.05,282.90,15.45,596,24,3,245,RURAL
5.31,183.20,5.48,110.48,239.69,597,35,1,82,URBANO
7.68,267.76,109.77,139.77,86.84,598,9,2,298,RURAL
252.08,303.06,175.96,186.43,143.07,599,27,4,411,RURAL
212.64,13.13,127.02,42.09,13.14,600,9,1,286,URBANO
19.90,82.58,148.13,43.40,217.24,601,6,6,355,URBANO
316.49,327.20,112.33,199.35,93.58,602,19,4,138,URBANO
199.93,148.47,235.53,45.39,113.12,603,17,2,244,URBANO
155.59,120.98,112.65,37.04,325.30,604,31,5,43,RURAL
27.86,286.67,21.36,20.25,271.06,605,11,5,258,RURAL
181.24,42.93,285.51,224.87,49.58,606,2,9,62,URBANO
204.60,280.49,161.27,223.12,65.95,607,9,8,230,RURAL
110.61,214.45,174.03,224.74,275.98,608,15,2,230,RURAL
272.39,52.56,115.14,179.64,193.52,609,10,6,264,RURAL
307.16,313.88,221.21,108.52,211.89,610,0,7,102,RURAL
278.77,224.09,3.87,14.94,148.99,611,3,8,474,RURAL
104.73,115.32,210.25,284.32,281.36,612,2,1,205,RURAL
55.48,255.26,180.33,79.13,170.97,613,27,2,27,RURAL
72.14,217.37,62.11,7.91,238.39,614,13,6,261,URBANO
181.29,63.52,112.02,266.52,264.41,615,10,4,403,RURAL
211.68,193.88,309.87,115.66,67.30,616,10,7,273,RURAL
71.54,196.03,1.38,119.13,321.38,617,8,6,14,URBANO
188.57,205.81,2.57,135.88,187.01,618,19,3,276,RURAL
3.94,197.54,327.26,216.99,241.94,619,3,6,3,RURAL
313.58,158.86,285.36,69.79,312.67,620,30,6,128,RURAL
72.24,225.12,138.94,269.16,132.82,621,1,6,444,URBANO
222.76,86.74,63.99,143.93,112.76,622,17,2,452,RURAL
231.46,53.35,95.78,87.21,142.92,623,0,2,297,RURAL
152.43,254.49,81.14,184.17,69.44,624,31,4,340,RURAL
187.68,276.89,317.85,243.76,106.65,625,5,8,308,URBANO
75.23,193.26,236.94,75.48,197.82,626,22,5,26,RURAL
179.19,29.43,204.03,207.73,132.36,627,30,4,364,URBANO
9.54,246.24,246.26,153.25,168.62,628,24,9,476,URBANO
302.57,307.59,181.32,196.10,209.11,629,22,4,276,RURAL
271.38,225.49,262.97,114.11,237.18,630,13,2,326,URBANO
102.40,287.50,127.05,96.09,174.94,631,21,1,244,RURAL
220.81,260.71,188.22,290.47,47.65,632,30,3,140,RURAL
242.05,270.44,86.61,178.36,56.63,633,11,5,82,RURAL
7.59,238.03,131.27,119.93,87.52,634,8,8,257,RURAL
311.02,8.60,215.89,74.28,302.61,635,22,1,351,URBANO
193.33,172.11,280.18,296.93,174.64,636,17,7,82,URBANO
81.01,47.84,109.40,58.39,25.96,637,33,6,301,URBANO
253.94,219.93,235.54,111.18,229.29,638,22,10,418,RURAL
290.21,236.33,91.73,316.63,71.25,639,17,6,77,RURAL
46.76,289.77,295.23,24.92,126.28,640,18,2,435,RURAL
54.67,252.02,175.20,107.77,22.52,641,4,10,477,URBANO
45.51,120.87,300.09,63.03,117.64,642,14,2,80,URBANO
7.71,159.44,179.16,246.49,247.75,643,27,4,385,RURAL
302.00,39.34,240.10,34.80,235.10,644,32,6,57,URBANO
39.75,54.26,140.18,18.65,13.23,645,8,4,451,URBANO
144.47,46.82,280.34,180.55,25.83,646,19,8,479,URBANO
182.57,115.07,40.22,53.26,102.20,647,33,3,215,URBANO
118.98,13.53,321.52,235.01,139.77,648,4,3,183,RURAL
50.05,162.79,118.41,168.89,40.35,649,4,4,136,RURAL
238.82,185.10,53.15,17.81,124.44,650,4,3,7,URBANO
91.69,181.75,113.72,39.08,227.80,651,19,4,118,RURAL
319.72,152.77,219.58,301.98,187.83,652,32,8,373,URBANO
77.26,228.27,205.59,271.57,217.94,653,1,10,475,URBANO
255.77,182.15,118.90,221.59,206.42,654,22,8,351,RURAL
174.56,106.80,193.88,222.31,3.28,655,16,7,475,RURAL
229.71,87.22,299.60,169.73,7.75,656,31,8,379,URBANO
65.57,107.90,223.87,211.31,66.03,657,10,7,144,URBANO
147.30,155.23,130.83,28.70,27.10,658,0,3,418,RURAL
148.30,250.70,269.87,166.79,275.81,659,35,1,259,URBANO
144.11,298.53,21.46,26.11,199.67,660,11,10,345,URBANO
317.00,164.91,276.31,169.62,305.52,661,14,9,145,RURAL
206.44,112.51,95.05,193.71,64.69,662,14,8,137,URBANO
220.98,118.01,9.26,153.27,51.63,663,5,1,138,URBANO
90.44,302.46,110.18,71.54,150.98,664,7,8,58,RURAL
166.79,204.28,114.12,254.23,242.87,665,11,10,113,URBANO
203.89,290.19,73.67,216.18,49.17,666,18,8,398,RURAL
47.70,55.63,213.19,57.68,65.98,667,31,8,257,URBANO
140.53,47.45,142.23,132.48,219.89,668,20,6,395,RURAL
141.04,85.96,71.24,11.25,93.64,669,2,2,116,RURAL
58.81,164.24,285.28,199.57,307.72,670,11,4,439,URBANO
68.02,66.60,232.60,1.58,53.56,671,15,2,429,URBANO
152.39,74.88,77.37,41.01,309.97,672,30,2,214,RURAL
193.08,305.34,258.80,1.39,63.19,673,10,2,485,RURAL
5.89,283.85,56.69,143.15,325.60,674,3,3,5,URBANO
197.07,9.54,243.97,122.59,297.36,675,2,2,310,RURAL
262.69,82.41,12.02,217.27,129.96,676,34,3,395,RURAL
213.73,11.84,118.58,248.52,290.70,677,6,9,197,RURAL
23.24,96.63,141.66,117.69,226.00,678,0,9,96,URBANO
181.28,46.98,79.90,253.30,175.25,679,12,6,158,RURAL
10.33,283.55,130.29,89.33,42.86,680,6,4,393,RURAL
327.20,258.29,270.92,35.30,28.45,681,21,5,497,RURAL
87.77,172.48,306.91,24.57,223.05,682,9,5,478,URBANO
195.32,42.17,236.34,133.34,22.46,683,4,9,317,URBANO
33.45,289.82,43.89,13.23,261.98,684,27,6,15,RURAL
286.48,121.23,236.49,80.43,162.44,685,8,1,172,URBANO
39.56,30.01,305.57,95.29,147.16,686,1,8,210,RURAL
93.27,44.63,28.66,287.62,12.20,687,33,8,393,RURAL
288.03,236.02,152.48,67.89,247.33,688,30,6,75,URBANO
67.48,38.57,193.31,103.27,237.44,689,19,1,259,URBANO
294.25,300.28,70.47,175.74,322.63,690,1,9,263,URBANO
150.17,236.05,156.62,263.39,78.96,691,2,9,258,RURAL
41.18,185.90,283.40,76.94,319.56,692,14,8,242,URBANO
320.38,4.85,20.78,19.29,318.46,693,19,7,77,URBANO
218.70,103.94,38.74,262.82,326.26,694,18,10,55,RURAL
68.71,183.17,62.99,257.24,157.23,695,5,4,248,RURAL
140.98,245.01,208.49,130.33,136.01,696,4,4,442,URBANO
190.04,88.99,187.56,65.98,162.29,697,8,7,402,RURAL
324.37,14.97,61.21,10.10,183.72,698,33,5,214,URBANO
70.21,29.15,295.00,203.37,172.59,699,9,9,430,RURAL
36.33,39.26,246.08,59.60,305.92,700,20,6,301,RURAL
11.23,90.09,28.90,238.27,133.06,701,9,4,271,URBANO
178.35,176.41,102.01,325.65,204.62,702,6,9,73,URBANO
189.32,193.13,253.40,60.47,41.12,703,25,2,340,URBANO
206.79,313.87,319.89,88.77,150.99,704,20,10,137,RURAL
164.50,225.38,263.94,231.48,267.61,705,28,9,12,URBANO
152.54,8.98,198.92,190.89,80.96,706,30,2,394,RURAL
280.85,243.60,227.48,283.63,96.95,707,3,9,2,RURAL
182.07,68.27,270.40,131.67,182.03,708,19,5,349,URBANO
321.80,321.36,55.77,270.57,286.01,709,28,3,188,URBANO
221.81,219.37,268.23,15.90,3.46,710,13,9,361,URBANO
134.93,68.61,66.97,320.49,237.90,711,15,2,472,URBANO
189.83,173.62,118.33,285.42,4.16,712,16,1,14,URBANO
198.09,57.67,52.26,91.85,230.08,713,20,2,165,URBANO
326.83,113.96,173.85,72.40,160.68,714,11,2,35,URBANO
242.90,76.49,112.49,16.31,175.12,715,29,1,14,RURAL
215.82,7.20,126.35,318.49,221.27,716,2,7,265,RURAL
139.67,28.23,72.04,60.29,265.28,717,30,4,204,URBANO
100.29,99.87,316.86,76.80,64.64,718,10,8,49,URBANO
316.30,273.32,12.07,128.67,59.70,719,12,5,338,URBANO
255.15,16.48,14.25,47.67,35.31,720,6,6,455,URBANO
44.03,271.21,252.17,49.97,311.85,721,12,9,246,URBANO
178.22,85.44,215.96,261.31,293.75,722,20,2,26,URBANO
33.55,193.55,62.44,282.88,267.65,723,3,8,317,URBANO
126.41,23.96,122.72,40.84,94.14,724,23,6,333,RURAL
185.09,292.12,220.24,71.27,6.73,725,25,8,40,RURAL
273.68,57.45,250.28,174.95,232.51,726,33,4,250,RURAL
99.74,185.45,47.35,71.76,271.66,727,12,5,395,URBANO
5.77,287.18,276.52,280.05,317.37,728,21,5,211,URBANO
144.52,180.65,192.12,238.01,317.36,729,11,4,337,URBANO
166.85,100.77,102.93,139.86,297.01,730,28,3,355,RURAL
229.84,129.56,211.51,319.73,296.12,731,31,5,42,URBANO
52.96,40.41,125.26,153.90,287.85,732,6,4,198,URBANO
78.55,291.97,196.52,126.11,100.15,733,19,10,118,RURAL
99.34,239.56,59.56,294.28,259.59,734,7,8,116,URBANO
4.90,24.01,325.42,57.21,113.37,735,18,6,137,RURAL
286.18,204.56,316.93,35.15,130.35,736,24,10,294,RURAL
193.33,76.23,16.94,32.33,65.62,737,6,4,122,RURAL
173.22,314.91,11.36,181.36,195.63,738,16,4,455,RURAL
194.80,153.21,169.14,315.29,316.04,739,26,2,123,RURAL
60.86,76.70,90.52,275.98,289.95,740,31,6,420,RURAL
36.70,80.50,311.83,252.24,234.13,741,7,7,442,URBANO
157.85,277.83,22.68,41.01,253.33,742,17,1,474,URBANO
11.28,30.92,11.44,128.52,95.65,743,8,1,352,URBANO
275.47,256.30,145.56,170.56,97.68,744,30,1,374,URBANO
33.06,170.27,294.85,230.81,67.41,745,1,2,52,RURAL
287.95,129.61,262.05,210.66,198.85,746,9,3,427,URBANO
8.92,60.13,152.81,115.93,139.29,747,14,2,140,RURAL
122.58,308.85,148.98,254.01,89.79,748,19,1,408,RURAL
315.61,288.54,300.16,258.27,139.35,749,27,6,310,RURAL
196.12,216.10,224.54,119.47,180.72,750,5,4,340,URBANO
199.57,185.60,74.73,10.80,86.96,751,32,2,462,RURAL
28.12,147.10,64.83,1.64,103.60,752,0,7,169,URBANO
265.72,76.29,27.09,28.13,113.33,753,32,5,433,URBANO
167.95,124.88,287.04,163.26,61.20,754,26,6,370,RURAL
148.90,136.73,195.72,266.64,144.36,755,6,6,298,RURAL
303.26,184.29,237.74,195.66,82.53,756,23,10,459,RURAL
39.55,68.10,133.96,6.59,81.43,757,20,8,89,URBANO
224.26,168.65,281.75,80.58,69.30,758,8,4,142,RURAL
123.12,124.30,223.22,8.11,226.04,759,26,1,452,URBANO
270.52,64.56,240.73,57.42,200.74,760,22,1,108,URBANO
282.80,131.18,269.00,258.07,32.96,761,4,8,242,URBANO
235.74,99.34,95.22,66.01,123.20,762,20,8,369,URBANO
224.27,35.02,50.77,143.50,325.29,763,17,3,473,URBANO
168.11,199.78,265.61,50.67,31.05,764,28,8,356,RURAL
2.90,155.38,225.08,54.67,247.78,765,33,3,498,RURAL
178.98,19.38,255.31,207.33,249.03,766,17,2,313,URBANO
186.53,247.31,138.66,303.24,73.27,767,35,2,298,URBANO
108.42,20.00,151.15,126.01,247.83,768,31,7,92,RURAL
268.45,300.85,255.48,123.08,3.23,769,32,2,106,URBANO
134.57,100.60,304.31,222.80,99.15,770,28,6,99,RURAL
48.77,146.13,118.62,59.25,200.79,771,16,7,345,URBANO
32.91,115.76,155.35,52.52,34.91,772,10,8,81,RURAL
270.17,240.37,28.28,43.55,11.61,773,31,8,451,URBANO
119.46,145.06,129.58,0.47,324.49,774,13,10,372,RURAL
116.03,81.84,97.38,298.57,260.59,775,17,3,54,URBANO
182.21,213.28,205.02,126.26,243.81,776,12,3,332,RURAL
294.58,273.63,121.00,190.80,78.74,777,16,4,301,URBANO
9.60,185.92,83.90,294.16,199.72,778,21,6,301,URBANO
97.30,229.36,122.81,133.06,238.91,779,23,2,128,RURAL
125.65,160.92,90.74,54.11,229.53,780,21,7,494,RURAL
110.71,145.77,290.21,76.38,22.16,781,18,6,24,RURAL
300.25,213.37,151.56,145.94,154.03,782,1,4,498,RURAL
92.29,126.50,321.36,291.55,86.39,783,1,3,174,RURAL
128.61,127.79,289.58,201.24,47.49,784,29,5,291,URBANO
112.14,86.22,56.07,188.54,254.45,785,5,9,281,URBANO
27.98,223.80,218.52,220.22,1.69,786,18,9,247,RURAL
37.74,212.22,119.74,184.34,209.65,787,8,3,284,URBANO
280.61,311.47,313.03,51.23,198.72,788,15,10,424,URBANO
268.15,227.57,96.44,171.89,239.94,789,35,8,62,URBANO
138.35,315.69,64.11,99.48,214.62,790,11,4,0,RURAL
285.81,296.11,42.53,242.05,230.36,791,16,8,459,RURAL
179.44,287.95,160.75,33.40,121.25,792,35,2,101,RURAL
294.22,299.06,160.04,115.68,77.81,793,2,3,78,RURAL
103.60,64.21,149.53,37.60,307.81,794,24,2,395,RURAL
252.93,212.18,238.81,322.75,36.17,795,4,10,112,RURAL
164.89,266.88,139.19,255.57,66.48,796,32,6,10,RURAL
27.90,14.46,185.37,86.43,142.75,797,13,9,130,URBANO
6.49,174.83,182.44,135.89,41.50,798,25,7,354,URBANO
105.48,209.67,212.55,219.12,102.65,799,14,10,260,URBANO
15.99,125.40,38.30,3.01,21.91,800,11,7,465,URBANO
143.23,82.67,7.16,86.21,104.19,801,9,2,97,RURAL
154.42,77.48,137.06,228.89,132.39,802,18,6,230,RURAL
126.67,107.89,135.85,268.55,195.43,803,24,2,46,RURAL
37.49,121.87,134.08,61.71,319.07,804,28,5,175,RURAL
223.91,1.06,77.21,160.07,119.65,805,32,3,197,URBANO
282.06,32.02,53.97,326.35,313.34,806,28,10,44,URBANO
109.72,10.88,27.60,233.30,312.96,807,6,10,498,URBANO
121.98,146.06,95.20,257.57,209.36,808,30,5,258,URBANO
226.57,96.45,219.75,212.22,280.18,809,24,5,79,RURAL
236.81,95.77,22.21,310.81,281.45,810,32,9,97,URBANO
302.99,298.15,125.94,24.60,29.88,811,9,5,126,URBANO
74.72,96.29,227.54,168.15,29.70,812,16,1,150,RURAL
60.42,41.60,159.08,237.58,120.52,813,9,4,457,RURAL
273.23,264.22,272.10,48.14,63.04,814,30,2,187,RURAL
26.22,82.66,47.73,109.86,101.59,815,19,8,442,RURAL
64.55,205.99,151.63,313.74,291.70,816,3,4,111,URBANO
38.09,1.56,150.07,200.72,170.16,817,9,8,486,URBANO
229.43,33.79,160.24,248.59,92.58,818,25,9,215,URBANO
71.05,44.42,63.39,261.66,196.07,819,24,1,58,URBANO
228.12,306.05,2.42,315.49,39.28,820,9,9,409,URBANO
200.56,241.98,206.63,268.70,148.89,821,4,2,379,URBANO
298.92,59.30,234.87,320.68,155.58,822,21,5,31,RURAL
89.64,311.20,114.32,58.46,218.15,823,21,4,212,URBANO
256.79,121.91,229.27,174.79,260.42,824,9,9,271,URBANO
287.99,110.92,190.76,302.14,43.04,825,7,4,334,URBANO
49.55,222.97,264.66,109.10,113.96,826,9,4,377,RURAL
33.99,277.76,228.81,123.16,75.25,827,3,5,260,URBANO
287.22,247.25,170.42,178.60,279.97,828,24,3,71,URBANO
325.45,90.73,240.35,294.12,304.19,829,19,10,20,URBANO
41.45,64.38,40.72,120.38,253.09,830,14,2,476,RURAL
126.32,210.05,257.58,300.61,106.88,831,18,5,422,URBANO
320.63,322.74,327.26,14.40,128.19,832,25,10,268,URBANO
318.53,294.75,193.98,5.96,197.71,833,22,9,257,URBANO
74.14,148.04,94.64,246.44,236.87,834,0,1,451,RURAL
231.15,57.11,290.98,313.83,303.90,835,34,2,422,RURAL
147.00,287.41,320.55,135.94,88.76,836,9,2,422,URBANO
10.95,88.41,112.12,144.63,45.69,837,22,7,245,RURAL
53.10,159.90,295.13,109.29,80.76,838,3,6,232,RURAL
318.51,232.20,6.66,82.85,211.87,839,9,8,155,RURAL
275.97,248.34,75.37,65.37,262.89,840,24,7,55,URBANO
148.15,74.01,225.42,54.20,165.54,841,23,2,401,RURAL
127.43,173.79,19.46,53.98,162.84,842,20,3,155,RURAL
267.35,113.64,275.87,3.42,266.21,843,19,1,287,RURAL
280.25,248.48,149.22,277.49,200.46,844,12,3,473,URBANO
300.81,305.07,115.79,164.34,282.81,845,10,5,308,RURAL
190.68,223.77,156.14,14.94,78.41,846,25,2,14,RURAL
43.35,10.01,34.40,7.59,227.35,847,15,2,393,RURAL
296.17,65.94,230.25,57.64,124.30,848,31,9,446,URBANO
